sort,SUBJECT,SESSION,File,TIME_WINDOW,GENDER,PEAK,ELEC,COND_NUM,evoked0,quest0,cond0,chan0,tmin0,tmax0,mode0,chanX,latX,valX,SUB,SES,TASK,RUN,CHAN_BUND
558,16,3,sub-16olxm_task-lexdec_run-003,6,2,2.308808,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,1.3965408333333336,16olxm,eeg001,lexdec,3,
558,16,3,sub-16olxm_task-lexdec_run-003,6,2,-1.265488,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-0.8050463333333333,16olxm,eeg001,lexdec,3,
558,16,3,sub-16olxm_task-lexdec_run-003,6,2,0.15147,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,0.00618083333333333,16olxm,eeg001,lexdec,3,
558,16,3,sub-16olxm_task-lexdec_run-003,6,2,3.05025,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,1.6175251666666668,16olxm,eeg001,lexdec,3,
558,16,3,sub-16olxm_task-lexdec_run-003,6,2,2.121626,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,2.2786265,16olxm,eeg001,lexdec,3,
559,16,4,sub-16olxm_task-lexdec_run-004,6,2,-3.85627,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-4.095392166666666,16olxm,eeg001,lexdec,4,
559,16,4,sub-16olxm_task-lexdec_run-004,6,2,-4.747145,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-4.794383333333333,16olxm,eeg001,lexdec,4,
559,16,4,sub-16olxm_task-lexdec_run-004,6,2,-2.9749630000000002,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-1.9826218333333332,16olxm,eeg001,lexdec,4,
559,16,4,sub-16olxm_task-lexdec_run-004,6,2,-3.1228119999999997,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,-2.3080476666666665,16olxm,eeg001,lexdec,4,
559,16,4,sub-16olxm_task-lexdec_run-004,6,2,5.161132,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,2.6082386666666664,16olxm,eeg001,lexdec,4,
559,16,4,sub-16olxm_task-lexdec_run-004,6,2,5.640473,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,3.841694166666667,16olxm,eeg001,lexdec,4,
560,18,1,sub-18skxm_task-lexdec_run-001,6,2,-2.5331799999999998,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-1.8930411666666664,18skxm,eeg001,lexdec,1,
560,18,1,sub-18skxm_task-lexdec_run-001,6,2,-2.1475,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-1.44148,18skxm,eeg001,lexdec,1,
560,18,1,sub-18skxm_task-lexdec_run-001,6,2,-1.817343,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-0.9182513333333334,18skxm,eeg001,lexdec,1,
560,18,1,sub-18skxm_task-lexdec_run-001,6,2,-0.5209550000000001,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,1.1769420000000002,18skxm,eeg001,lexdec,1,
560,18,1,sub-18skxm_task-lexdec_run-001,6,2,4.395061,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,2.1169435,18skxm,eeg001,lexdec,1,
560,18,1,sub-18skxm_task-lexdec_run-001,6,2,8.959184,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,7.8178855,18skxm,eeg001,lexdec,1,
561,18,2,sub-18skxm_task-lexdec_run-002,6,2,-2.931689,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-2.009989,18skxm,eeg001,lexdec,2,
561,18,2,sub-18skxm_task-lexdec_run-002,6,2,-1.299656,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-0.7251778333333333,18skxm,eeg001,lexdec,2,
561,18,2,sub-18skxm_task-lexdec_run-002,6,2,-2.39799,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-1.8240268333333332,18skxm,eeg001,lexdec,2,
561,18,2,sub-18skxm_task-lexdec_run-002,6,2,-0.6515569999999999,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,0.31313299999999994,18skxm,eeg001,lexdec,2,
561,18,2,sub-18skxm_task-lexdec_run-002,6,2,4.081193,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,1.7958873333333336,18skxm,eeg001,lexdec,2,
561,18,2,sub-18skxm_task-lexdec_run-002,6,2,7.103089,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,5.2179655,18skxm,eeg001,lexdec,2,
562,18,3,sub-18skxm_task-lexdec_run-003,6,2,-2.761794,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-2.684566,18skxm,eeg001,lexdec,3,
562,18,3,sub-18skxm_task-lexdec_run-003,6,2,-2.619939,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-1.635367666666667,18skxm,eeg001,lexdec,3,
562,18,3,sub-18skxm_task-lexdec_run-003,6,2,-1.616213,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-0.6586309999999999,18skxm,eeg001,lexdec,3,
562,18,3,sub-18skxm_task-lexdec_run-003,6,2,-0.309264,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,1.3797063333333333,18skxm,eeg001,lexdec,3,
562,18,3,sub-18skxm_task-lexdec_run-003,6,2,7.405325,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,3.8117541666666668,18skxm,eeg001,lexdec,3,
562,18,3,sub-18skxm_task-lexdec_run-003,6,2,8.683643,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,6.670744166666665,18skxm,eeg001,lexdec,3,
563,18,4,sub-18skxm_task-lexdec_run-004,6,2,-3.026647,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-2.776259,18skxm,eeg001,lexdec,4,
563,18,4,sub-18skxm_task-lexdec_run-004,6,2,-3.069692,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-2.316146,18skxm,eeg001,lexdec,4,
563,18,4,sub-18skxm_task-lexdec_run-004,6,2,-2.2542470000000003,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-1.977069166666667,18skxm,eeg001,lexdec,4,
563,18,4,sub-18skxm_task-lexdec_run-004,6,2,-0.801391,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,0.4495123333333333,18skxm,eeg001,lexdec,4,
563,18,4,sub-18skxm_task-lexdec_run-004,6,2,5.454865,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,2.4225423333333334,18skxm,eeg001,lexdec,4,
563,18,4,sub-18skxm_task-lexdec_run-004,6,2,7.8789539999999985,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,5.601534999999999,18skxm,eeg001,lexdec,4,
564,19,1,sub-19jgxf_task-lexdec_run-001,6,1,0.100895,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,0.5896341666666667,19jgxf,eeg001,lexdec,1,
564,19,1,sub-19jgxf_task-lexdec_run-001,6,1,-0.111008,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,0.22058883333333332,19jgxf,eeg001,lexdec,1,
564,19,1,sub-19jgxf_task-lexdec_run-001,6,1,0.9026489999999999,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,1.3747183333333333,19jgxf,eeg001,lexdec,1,
564,19,1,sub-19jgxf_task-lexdec_run-001,6,1,0.309676,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,-0.732135,19jgxf,eeg001,lexdec,1,
564,19,1,sub-19jgxf_task-lexdec_run-001,6,1,-0.208721,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,1.8265876666666667,19jgxf,eeg001,lexdec,1,
564,19,1,sub-19jgxf_task-lexdec_run-001,6,1,-0.800624,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,-0.5808080000000001,19jgxf,eeg001,lexdec,1,
565,19,2,sub-19jgxf_task-lexdec_run-002,6,1,-4.17732,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-3.6443420000000004,19jgxf,eeg001,lexdec,2,
565,19,2,sub-19jgxf_task-lexdec_run-002,6,1,-4.626374,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-4.190433166666667,19jgxf,eeg001,lexdec,2,
565,19,2,sub-19jgxf_task-lexdec_run-002,6,1,-5.926704,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-2.8448845000000005,19jgxf,eeg001,lexdec,2,
565,19,2,sub-19jgxf_task-lexdec_run-002,6,1,-4.639969000000002,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,-3.7663673333333336,19jgxf,eeg001,lexdec,2,
565,19,2,sub-19jgxf_task-lexdec_run-002,6,1,0.074142,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,-0.6169148333333333,19jgxf,eeg001,lexdec,2,
565,19,2,sub-19jgxf_task-lexdec_run-002,6,1,-0.228202,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,-0.5591081666666667,19jgxf,eeg001,lexdec,2,
566,19,3,sub-19jgxf_task-lexdec_run-003,6,1,-3.409771,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-3.452144666666667,19jgxf,eeg001,lexdec,3,
566,19,3,sub-19jgxf_task-lexdec_run-003,6,1,-3.0446419999999996,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-2.3333751666666664,19jgxf,eeg001,lexdec,3,
566,19,3,sub-19jgxf_task-lexdec_run-003,6,1,-1.9405279999999998,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-1.9487768333333333,19jgxf,eeg001,lexdec,3,
566,19,3,sub-19jgxf_task-lexdec_run-003,6,1,-0.501257,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,-0.0416585,19jgxf,eeg001,lexdec,3,
566,19,3,sub-19jgxf_task-lexdec_run-003,6,1,0.356158,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,0.8995144999999999,19jgxf,eeg001,lexdec,3,
566,19,3,sub-19jgxf_task-lexdec_run-003,6,1,0.277828,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,0.8078635,19jgxf,eeg001,lexdec,3,
567,19,4,sub-19jgxf_task-lexdec_run-004,6,1,-3.063599,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-2.5696065,19jgxf,eeg001,lexdec,4,
567,19,4,sub-19jgxf_task-lexdec_run-004,6,1,-4.56415,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-3.4209786666666666,19jgxf,eeg001,lexdec,4,
567,19,4,sub-19jgxf_task-lexdec_run-004,6,1,-2.796614,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-1.575384,19jgxf,eeg001,lexdec,4,
567,19,4,sub-19jgxf_task-lexdec_run-004,6,1,-2.0350740000000003,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,-1.0459335,19jgxf,eeg001,lexdec,4,
567,19,4,sub-19jgxf_task-lexdec_run-004,6,1,2.545296,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,2.1457083333333333,19jgxf,eeg001,lexdec,4,
567,19,4,sub-19jgxf_task-lexdec_run-004,6,1,-0.336098,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,1.0898748333333332,19jgxf,eeg001,lexdec,4,
568,20,1,sub-20jpxf_task-lexdec_run-001,6,1,-3.962886,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-3.3461921666666665,20jpxf,eeg001,lexdec,1,
568,20,1,sub-20jpxf_task-lexdec_run-001,6,1,-3.452668,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-3.2252228333333335,20jpxf,eeg001,lexdec,1,
568,20,1,sub-20jpxf_task-lexdec_run-001,6,1,-1.879586,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-0.3678238333333332,20jpxf,eeg001,lexdec,1,
568,20,1,sub-20jpxf_task-lexdec_run-001,6,1,-2.498973,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,-0.14798333333333344,20jpxf,eeg001,lexdec,1,
568,20,1,sub-20jpxf_task-lexdec_run-001,6,1,5.081717,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,5.227985833333333,20jpxf,eeg001,lexdec,1,
568,20,1,sub-20jpxf_task-lexdec_run-001,6,1,5.8604059999999984,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,5.4515443333333335,20jpxf,eeg001,lexdec,1,
569,20,2,sub-20jpxf_task-lexdec_run-002,6,1,0.7516079999999999,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,0.7813838333333334,20jpxf,eeg001,lexdec,2,
569,20,2,sub-20jpxf_task-lexdec_run-002,6,1,-0.576904,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-0.7990328333333334,20jpxf,eeg001,lexdec,2,
569,20,2,sub-20jpxf_task-lexdec_run-002,6,1,0.815181,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,2.2579065,20jpxf,eeg001,lexdec,2,
569,20,2,sub-20jpxf_task-lexdec_run-002,6,1,-0.5205649999999999,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,0.6125426666666667,20jpxf,eeg001,lexdec,2,
569,20,2,sub-20jpxf_task-lexdec_run-002,6,1,3.043094,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,3.844783833333333,20jpxf,eeg001,lexdec,2,
569,20,2,sub-20jpxf_task-lexdec_run-002,6,1,3.630329,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,5.0318435,20jpxf,eeg001,lexdec,2,
570,20,3,sub-20jpxf_task-lexdec_run-003,6,1,-0.8841450000000001,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-0.5751588333333334,20jpxf,eeg001,lexdec,3,
570,20,3,sub-20jpxf_task-lexdec_run-003,6,1,-0.19656099999999999,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,0.25156266666666666,20jpxf,eeg001,lexdec,3,
570,20,3,sub-20jpxf_task-lexdec_run-003,6,1,-0.045842,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-0.07244533333333335,20jpxf,eeg001,lexdec,3,
570,20,3,sub-20jpxf_task-lexdec_run-003,6,1,0.6330520000000001,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,1.3804833333333333,20jpxf,eeg001,lexdec,3,
570,20,3,sub-20jpxf_task-lexdec_run-003,6,1,0.675184,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,0.08513283333333337,20jpxf,eeg001,lexdec,3,
570,20,3,sub-20jpxf_task-lexdec_run-003,6,1,2.008293,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,3.444511333333333,20jpxf,eeg001,lexdec,3,
571,20,4,sub-20jpxf_task-lexdec_run-004,6,1,-1.677087,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-2.0087558333333333,20jpxf,eeg001,lexdec,4,
571,20,4,sub-20jpxf_task-lexdec_run-004,6,1,-1.72038,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-0.9205373333333334,20jpxf,eeg001,lexdec,4,
571,20,4,sub-20jpxf_task-lexdec_run-004,6,1,-0.167685,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,1.5237965000000002,20jpxf,eeg001,lexdec,4,
571,20,4,sub-20jpxf_task-lexdec_run-004,6,1,0.187855,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,1.2721991666666668,20jpxf,eeg001,lexdec,4,
571,20,4,sub-20jpxf_task-lexdec_run-004,6,1,2.496065,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,3.3836514999999996,20jpxf,eeg001,lexdec,4,
571,20,4,sub-20jpxf_task-lexdec_run-004,6,1,1.771636,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,2.9141440000000003,20jpxf,eeg001,lexdec,4,
572,21,1,sub-21koxf_task-lexdec_run-001,6,1,-2.398031,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-0.4078203333333334,21koxf,eeg001,lexdec,1,
572,21,1,sub-21koxf_task-lexdec_run-001,6,1,-1.3108,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-0.6901639999999999,21koxf,eeg001,lexdec,1,
572,21,1,sub-21koxf_task-lexdec_run-001,6,1,-0.06361699999999999,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,0.720072,21koxf,eeg001,lexdec,1,
572,21,1,sub-21koxf_task-lexdec_run-001,6,1,-0.442456,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,0.34033783333333334,21koxf,eeg001,lexdec,1,
572,21,1,sub-21koxf_task-lexdec_run-001,6,1,3.316203,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,2.5884145000000003,21koxf,eeg001,lexdec,1,
572,21,1,sub-21koxf_task-lexdec_run-001,6,1,3.400665,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,4.288130833333334,21koxf,eeg001,lexdec,1,
573,21,2,sub-21koxf_task-lexdec_run-002,6,1,0.008754000000000001,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-0.27377999999999997,21koxf,eeg001,lexdec,2,
573,21,2,sub-21koxf_task-lexdec_run-002,6,1,-1.8663439999999998,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-0.9456739999999999,21koxf,eeg001,lexdec,2,
573,21,2,sub-21koxf_task-lexdec_run-002,6,1,-1.5521719999999999,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-1.5744308333333334,21koxf,eeg001,lexdec,2,
573,21,2,sub-21koxf_task-lexdec_run-002,6,1,-1.6416110000000002,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,-0.28535516666666666,21koxf,eeg001,lexdec,2,
573,21,2,sub-21koxf_task-lexdec_run-002,6,1,1.465763,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,-0.33930383333333336,21koxf,eeg001,lexdec,2,
573,21,2,sub-21koxf_task-lexdec_run-002,6,1,-0.47031999999999996,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,0.34801366666666667,21koxf,eeg001,lexdec,2,
574,21,3,sub-21koxf_task-lexdec_run-003,6,1,-1.325383,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-1.5764368333333334,21koxf,eeg001,lexdec,3,
574,21,3,sub-21koxf_task-lexdec_run-003,6,1,-1.648046,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-1.1175638333333333,21koxf,eeg001,lexdec,3,
574,21,3,sub-21koxf_task-lexdec_run-003,6,1,-2.032795,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-2.1460731666666666,21koxf,eeg001,lexdec,3,
574,21,3,sub-21koxf_task-lexdec_run-003,6,1,-2.1196189999999997,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,-1.2215956666666667,21koxf,eeg001,lexdec,3,
574,21,3,sub-21koxf_task-lexdec_run-003,6,1,-0.028891000000000007,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,-1.1887411666666665,21koxf,eeg001,lexdec,3,
574,21,3,sub-21koxf_task-lexdec_run-003,6,1,-0.850092,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,-0.20804999999999998,21koxf,eeg001,lexdec,3,
575,21,4,sub-21koxf_task-lexdec_run-004,6,1,-2.632899,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-2.9393293333333332,21koxf,eeg001,lexdec,4,
575,21,4,sub-21koxf_task-lexdec_run-004,6,1,-5.068173000000002,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-3.959503333333334,21koxf,eeg001,lexdec,4,
575,21,4,sub-21koxf_task-lexdec_run-004,6,1,-3.3028800000000005,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-1.8827218333333333,21koxf,eeg001,lexdec,4,
575,21,4,sub-21koxf_task-lexdec_run-004,6,1,-4.5558510000000005,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,-3.1496801666666663,21koxf,eeg001,lexdec,4,
575,21,4,sub-21koxf_task-lexdec_run-004,6,1,3.0459490000000002,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,1.241388,21koxf,eeg001,lexdec,4,
575,21,4,sub-21koxf_task-lexdec_run-004,6,1,0.6322180000000001,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,0.2122005000000001,21koxf,eeg001,lexdec,4,
576,22,1,sub-22foxm_task-lexdec_run-001,6,2,0.066272,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,1.0418041666666669,22foxm,eeg001,lexdec,1,
576,22,1,sub-22foxm_task-lexdec_run-001,6,2,0.11631300000000001,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,0.47192816666666665,22foxm,eeg001,lexdec,1,
576,22,1,sub-22foxm_task-lexdec_run-001,6,2,-0.020273,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,0.7590158333333333,22foxm,eeg001,lexdec,1,
576,22,1,sub-22foxm_task-lexdec_run-001,6,2,0.773779,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,0.8417808333333333,22foxm,eeg001,lexdec,1,
576,22,1,sub-22foxm_task-lexdec_run-001,6,2,-0.572463,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,0.8464946666666666,22foxm,eeg001,lexdec,1,
576,22,1,sub-22foxm_task-lexdec_run-001,6,2,-1.019148,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,0.7605035,22foxm,eeg001,lexdec,1,
577,22,2,sub-22foxm_task-lexdec_run-002,6,2,-2.911743,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-2.4273131666666665,22foxm,eeg001,lexdec,2,
577,22,2,sub-22foxm_task-lexdec_run-002,6,2,-3.178267,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-1.7636043333333333,22foxm,eeg001,lexdec,2,
577,22,2,sub-22foxm_task-lexdec_run-002,6,2,-1.1831610000000001,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-0.628544,22foxm,eeg001,lexdec,2,
577,22,2,sub-22foxm_task-lexdec_run-002,6,2,-0.6736880000000001,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,0.15216333333333332,22foxm,eeg001,lexdec,2,
577,22,2,sub-22foxm_task-lexdec_run-002,6,2,1.3993200000000001,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,1.1940013333333332,22foxm,eeg001,lexdec,2,
577,22,2,sub-22foxm_task-lexdec_run-002,6,2,2.177943,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,2.3851383333333334,22foxm,eeg001,lexdec,2,
578,22,3,sub-22foxm_task-lexdec_run-003,6,2,-3.019949,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-2.4140531666666667,22foxm,eeg001,lexdec,3,
578,22,3,sub-22foxm_task-lexdec_run-003,6,2,-2.424915,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-1.553029666666667,22foxm,eeg001,lexdec,3,
578,22,3,sub-22foxm_task-lexdec_run-003,6,2,-0.912701,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,-0.13850516666666665,22foxm,eeg001,lexdec,3,
578,22,3,sub-22foxm_task-lexdec_run-003,6,2,-0.054707000000000006,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,0.39103266666666664,22foxm,eeg001,lexdec,3,
578,22,3,sub-22foxm_task-lexdec_run-003,6,2,2.3494919999999997,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,1.8763373333333335,22foxm,eeg001,lexdec,3,
578,22,3,sub-22foxm_task-lexdec_run-003,6,2,1.8536240000000002,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,1.4746468333333336,22foxm,eeg001,lexdec,3,
579,22,4,sub-22foxm_task-lexdec_run-004,6,2,-2.18438,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,-1.6562883333333334,22foxm,eeg001,lexdec,4,
579,22,4,sub-22foxm_task-lexdec_run-004,6,2,-2.065208,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-1.0501481666666665,22foxm,eeg001,lexdec,4,
579,22,4,sub-22foxm_task-lexdec_run-004,6,2,0.187911,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,1.0320671666666665,22foxm,eeg001,lexdec,4,
579,22,4,sub-22foxm_task-lexdec_run-004,6,2,0.554996,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,0.9691808333333333,22foxm,eeg001,lexdec,4,
579,22,4,sub-22foxm_task-lexdec_run-004,6,2,2.27006,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,2.080220833333333,22foxm,eeg001,lexdec,4,
579,22,4,sub-22foxm_task-lexdec_run-004,6,2,2.284217,O2,3,evokedZ,word_set,noun_F,RP,0.11,0.13,pos,RP,,2.726919666666667,22foxm,eeg001,lexdec,4,
580,23,1,sub-23zdxf_task-lexdec_run-001,6,1,0.37104299999999996,AF3,3,evokedZ,word_set,noun_F,LF,0.11,0.13,pos,LF,,1.4280023333333334,23zdxf,eeg001,lexdec,1,
580,23,1,sub-23zdxf_task-lexdec_run-001,6,1,-0.24965500000000002,AF4,3,evokedZ,word_set,noun_F,RF,0.11,0.13,pos,RF,,-0.1723865,23zdxf,eeg001,lexdec,1,
580,23,1,sub-23zdxf_task-lexdec_run-001,6,1,1.571159,C1,3,evokedZ,word_set,noun_F,LC,0.11,0.13,pos,LC,,1.9473055,23zdxf,eeg001,lexdec,1,
580,23,1,sub-23zdxf_task-lexdec_run-001,6,1,-0.380112,C2,3,evokedZ,word_set,noun_F,RC,0.11,0.13,pos,RC,,0.19804283333333336,23zdxf,eeg001,lexdec,1,
580,23,1,sub-23zdxf_task-lexdec_run-001,6,1,1.512268,O1,3,evokedZ,word_set,noun_F,LP,0.11,0.13,pos,LP,,1.6589933333333333,23zdxf,eeg001,lexdec,1,
